HW,CIN,COUT,KERNEL_SIZE,STRIDES,FLOPS,PARAMS,LATENCY,model_path
56,60,58,7,1,534.932608,0.170578,29.2352,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_A2SHCL.tflite
28,218,64,7,1,536.030208,0.683712,27.7331,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_KFZ489.tflite
14,123,464,7,1,548.210432,2.796992,28.1221,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_9I9JMR.tflite
56,540,36,3,1,548.787456,0.174996,30.557299999999998,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_BSCF6Y.tflite
8,678,512,5,1,555.450368,8.678912,33.6379,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_V6YPX1.tflite
14,224,511,5,1,560.973756,2.862111,28.770400000000002,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_9BOJ9Y.tflite
56,87,229,3,1,563.024896,0.179536,27.905099999999997,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_R7LMU9.tflite
56,243,83,3,1,569.510144,0.181604,29.7702,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_4VD4LY.tflite
13,185,2038,3,1,573.807052,3.395308,29.8863,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_GMJI91.tflite
56,121,124,7,2,576.49088,0.73532,32.0755,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_USB34D.tflite
112,225,205,1,1,581.16352,0.04633,30.6241,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_XFGBCR.tflite
28,115,133,7,1,587.676992,0.749588,33.9227,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_07M28A.tflite
28,183,471,3,1,608.547072,0.776208,33.2228,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_TV7BI0.tflite
112,133,382,1,1,642.102272,0.051188,32.8573,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_5ATJW9.tflite
112,12,92,7,1,679.734272,0.054188,34.7293,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_KGSDKQ.tflite
28,214,486,3,1,734.233248,0.936522,42.0818,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_L7QLEY.tflite
28,979,977,1,1,750.64864,0.95746,42.002900000000004,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_AQBR69.tflite
112,33,37,7,1,750.959104,0.059866,39.6938,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_926AQW.tflite
56,1361,176,1,1,751.736832,0.239712,38.687599999999996,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_ER77IL.tflite
13,764,119,7,1,752.895507,4.455003,42.9628,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_ST5LFH.tflite
28,201,98,7,1,756.7952,0.9653,44.2681,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_80XLK4.tflite
27,495,172,7,2,760.352832,4.172032,47.2394,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_TAM88V.tflite
28,397,51,7,1,777.848736,0.992154,43.9495,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_QCX6O5.tflite
56,236,117,3,1,779.688,0.248625,39.680699999999995,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_3W9HOH.tflite
14,539,152,7,1,786.866304,4.014624,42.2684,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_UDMVEG.tflite
56,218,129,3,1,794.119872,0.253227,41.6371,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_PE7VAY.tflite
28,523,164,7,2,823.786432,4.202992,48.2035,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_JZC7H6.tflite
56,541,500,1,1,849.856,0.271,42.888400000000004,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_E1T81U.tflite
56,122,46,7,1,862.506624,0.275034,44.7701,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_CHJA5C.tflite
27,256,95,7,1,868.803975,1.191775,44.814699999999995,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_RROTHT.tflite
56,342,130,5,2,871.51792,1.11163,48.690400000000004,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_KF819Z.tflite
56,1719,164,1,1,884.60288,0.28208,46.1481,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_KIKKQ7.tflite
14,250,371,7,1,890.843716,4.545121,49.991,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_ES5D46.tflite
13,108,1010,7,1,903.46217,5.34593,51.5616,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_BC323Q.tflite
28,190,675,3,1,905.4612,1.154925,53.096199999999996,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_FWJVB7.tflite
13,521,216,7,1,931.94712,5.51448,56.0877,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_CW4K7K.tflite
28,984,49,5,1,945.072016,1.205449,54.1135,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_PWG1TP.tflite
27,467,57,7,1,950.898852,1.304388,53.7158,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_NDI2FK.tflite
27,145,1011,3,1,962.546814,1.320366,50.456300000000006,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_G1LH29.tflite
112,268,6,7,1,988.442112,0.078798,65.3434,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_D6UP0D.tflite
56,968,28,7,2,1041.249216,1.328124,61.692800000000005,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_IR1D1N.tflite
27,95,312,7,1,1058.997888,1.452672,54.1117,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_6IHYT0.tflite
112,69,199,5,2,1077.134464,0.343474,53.658300000000004,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_PITQSW.tflite
56,823,47,3,1,1091.879936,0.348176,55.8273,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_JHBOY2.tflite
27,120,503,5,1,1100.427687,1.509503,55.158,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_WPKJWH.tflite
14,520,224,7,1,1118.717824,5.707744,65.3028,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_97CQXT.tflite
27,996,63,5,1,1143.628227,1.568763,58.8798,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_MPUH8R.tflite
56,479,122,5,2,1145.480448,1.461072,61.2056,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_WFWD2F.tflite
56,536,76,3,1,1149.9712,0.3667,60.114,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8LXB6W.tflite
112,694,133,1,1,1159.50464,0.092435,60.8293,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_T6EQ7E.tflite
28,227,135,7,1,1177.36416,1.50174,59.6315,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_SIWQ66.tflite
14,509,242,7,1,1183.048944,6.035964,72.3686,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_0HZYXN.tflite
112,81,1159,1,1,1192.156672,0.095038,60.695,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8YOKZ7.tflite
28,81,385,7,1,1198.3048,1.52845,60.9269,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_948342.tflite
27,67,983,5,1,1201.033332,1.647508,60.0511,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_5X3SLY.tflite
14,182,692,7,1,1209.701808,6.171948,71.2351,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_U9JPE8.tflite
56,172,255,3,1,1238.70432,0.394995,60.8777,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_M7I0NM.tflite
28,1849,70,7,2,1243.05944,6.34214,76.2068,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_FIWU1H.tflite
56,1021,399,1,1,1278.791808,0.407778,64.00580000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_B71IFF.tflite
112,220,490,1,1,1358.38976,0.10829,69.81089999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_E0782O.tflite
28,1742,1025,1,1,1400.6748,1.786575,71.37780000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_UFWER2.tflite
112,786,16,3,1,1419.9808,0.1132,72.6618,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_6J8N3D.tflite
28,121,314,7,1,1459.82368,1.86202,75.25439999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_RJWO0F.tflite
112,208,66,3,1,1550.664192,0.123618,83.6374,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_9TYF6B.tflite
28,434,508,3,1,1556.048704,1.984756,79.3126,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_MSUJQ1.tflite
56,267,215,3,1,1620.87296,0.51686,80.058,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8J8O3M.tflite
56,204,208,7,2,1630.230784,2.079376,83.8818,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_5Q2RFK.tflite
56,17,1240,5,1,1656.56064,0.52824,81.0836,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_5BMQ8A.tflite
56,48,452,5,1,1702.383872,0.542852,83.6392,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_RYJKBJ.tflite
56,210,53,7,1,1710.446528,0.545423,89.8594,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_DPD8VB.tflite
28,505,493,3,1,1757.083552,2.241178,90.0698,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_MTPH3K.tflite
56,122,511,3,1,1761.143104,0.561589,86.3538,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_GM034L.tflite
28,99,940,5,1,1824.71296,2.32744,92.7149,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_B71X98.tflite
13,2047,108,7,1,1830.748608,10.832832,110.457,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_VU56IF.tflite
28,203,472,5,1,1878.363648,2.395872,96.1763,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_RGGR9Y.tflite
56,505,49,5,1,1940.161664,0.618674,119.496,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_L0QJVH.tflite
56,843,84,3,1,1998.861312,0.637392,105.933,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8XYZNF.tflite
56,155,168,5,1,2042.062848,0.651168,100.903,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_IU0G70.tflite
27,528,110,7,1,2074.75587,2.84603,109.893,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_7Y5YPK.tflite
112,661,251,1,1,2084.336128,0.166162,107.694,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_C0TRU7.tflite
28,526,105,7,1,2121.798,2.706375,116.175,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_ZTN4EU.tflite
56,191,75,7,1,2201.472,0.702,118.462,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_11ATW7.tflite
28,503,488,7,2,2357.531904,12.028224,136.524,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_39BC67.tflite
112,825,26,3,1,2421.945344,0.193076,152.523,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_GV4JPN.tflite
112,1043,194,1,1,2540.611584,0.202536,133.131,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_HI71GZ.tflite
56,155,435,7,2,2590.53984,3.30426,135.969,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_6Q3M4Z.tflite
56,149,231,5,1,2699.174016,0.860706,152.909,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_CFKY1L.tflite
112,193,191,5,2,2890.658176,0.921766,168.513,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_PN4QK6.tflite
56,91,207,7,1,2895.21792,0.92322,161.338,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_KBV5I4.tflite
224,123,483,1,1,3005.140992,0.059892,156.144,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_HZASHY.tflite
27,1970,86,5,1,3087.742194,4.235586,183.716,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_E3Z8W9.tflite
27,826,220,5,1,3312.00738,4.54322,191.437,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_HBE4KJ.tflite
14,176,2003,7,1,3386.0715,17.275875,200.658,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_J8MC36.tflite
112,160,70,5,1,3513.19808,0.28007,181.41,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_5KJVJ5.tflite
56,222,204,5,1,3551.218944,1.132404,194.625,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_506ZGA.tflite
27,982,204,5,1,3651.126516,5.008404,216.827,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_YR8EWJ.tflite
112,112,106,5,1,3724.388864,0.296906,194.162,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_OX1HTF.tflite
112,251,1265,1,1,3998.77632,0.31878,201.395,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_W4S5OA.tflite
112,143,249,3,1,4023.011328,0.320712,203.906,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_QQUO1M.tflite
28,525,203,7,1,4094.344352,5.222378,242.519,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_TV7IH1.tflite
28,498,219,7,1,4189.897488,5.344257,243.805,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_G2AG58.tflite
56,271,202,5,1,4292.406272,1.368752,226.566,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_0MMXGQ.tflite
27,71,1999,7,1,5071.30308,6.95652,283.42,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_24SIDN.tflite
112,833,1999,1,2,5228.232576,1.667166,261.564,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8N05RD.tflite
28,1843,149,5,1,5382.414016,6.865324,312.317,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_WZQTTS.tflite
56,887,2010,1,1,5597.38368,1.78488,281.29,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_T69OA8.tflite
112,52,176,7,1,5627.539456,0.448624,276.757,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_J7XA98.tflite
112,678,690,1,1,5876.98944,0.46851,294.089,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_5AWRWQ.tflite
224,8,314,7,1,6191.818752,0.123402,311.806,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_FH6G2O.tflite
112,216,189,7,2,6273.77184,2.000565,329.168,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_NL5KOU.tflite
56,982,232,3,1,6430.832128,2.050648,328.075,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_KP0L9H.tflite
56,1064,216,3,1,6487.229952,2.068632,332.88,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_9Q0JPK.tflite
112,518,1004,1,1,6536.377344,0.521076,325.693,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_QUY44R.tflite
56,985,238,3,1,6617.298688,2.110108,338.024,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_X983UX.tflite
56,187,231,7,1,6638.548224,2.116884,340.596,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_EI53WW.tflite
56,748,116,5,1,6802.974976,2.169316,360.608,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_84AY5J.tflite
56,115,387,7,1,6840.029952,2.181132,353.719,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_9W9909.tflite
56,461,101,7,1,7155.06624,2.28159,425.844,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_02HMVW.tflite
112,530,496,3,2,7421.080576,2.366416,406.731,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_FPAG58.tflite
56,206,242,7,1,7661.21664,2.44299,419.205,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_VM9QCJ.tflite
112,263,209,7,2,8447.104512,2.693592,478.973,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_SZLVXE.tflite
56,677,468,3,1,8943.846912,2.851992,489.54,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_9R89QU.tflite
56,158,2011,3,1,8974.143808,2.861653,475.688,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_HH2TSK.tflite
112,502,36,7,1,11108.514816,0.885564,668.545,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_DKEXJU.tflite
56,499,150,7,1,11502.2208,3.6678,669.1,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_F6YEQU.tflite
28,173,2006,7,1,13333.384512,17.006868,849.155,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_E69XE0.tflite
56,777,223,5,1,13585.145728,4.331998,856.59,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_M8XED1.tflite
112,785,155,3,1,13738.56512,1.09523,814.107,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_X7ZW87.tflite
112,574,251,3,1,16268.526848,1.296917,884.234,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_U8IPPC.tflite
56,983,113,7,1,17069.197824,5.442984,1203.49,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8QT7HV.tflite
27,942,1001,5,1,17185.847679,23.574551,1154.86,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_D5AUYU.tflite
112,203,139,7,1,17345.491968,1.382772,931.185,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_1SBIY2.tflite
112,1348,98,7,2,20299.936384,6.473194,1502.82,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_Z6QMQY.tflite
112,245,171,7,1,25753.158144,2.053026,1423.09,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_N8IQS6.tflite
112,559,98,7,1,33673.314304,2.684416,1978.14,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_U89OLQ.tflite
56,445,509,7,1,34807.260544,11.099254,2359.53,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_IFJ73K.tflite
112,125,510,7,1,39190.71744,3.12426,2173.34,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_HYQPSY.tflite
56,483,607,7,1,45053.268736,14.366476,3280.76,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_XVSEYD.tflite
56,1660,996,3,1,46667.556096,14.881236,3557.78,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_BXLDPI.tflite
224,242,86,7,1,51173.197824,1.019874,3176.87,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_86DAC4.tflite
56,1017,2029,3,1,58246.389376,18.573466,4173.88,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_R473ZA.tflite
224,171,361,5,1,77453.479936,1.543636,4278.22,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_7DRDOE.tflite
112,472,1163,5,1,172160.918272,13.724563,12349.1,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_RP8ZG7.tflite
